station_id,station_name,utm_north,utm_east,year,TOC_mgpl,NO3_NO2_ugpl
26070,Langtjern,6634299.000170827,323345.99979707226,1995,11.7,46.0
26070,Langtjern,6634299.000170827,323345.99979707226,1996,19.6,13.0
26070,Langtjern,6634299.000170827,323345.99979707226,1997,11.0,54.0
26070,Langtjern,6634299.000170827,323345.99979707226,1998,13.1,58.0
26070,Langtjern,6634299.000170827,323345.99979707226,1999,13.1,53.0
26070,Langtjern,6634299.000170827,323345.99979707226,2000,13.5,57.0
26070,Langtjern,6634299.000170827,323345.99979707226,2001,12.9,60.0
26070,Langtjern,6634299.000170827,323345.99979707226,2002,11.7,48.0
26070,Langtjern,6634299.000170827,323345.99979707226,2003,9.4,53.0
26070,Langtjern,6634299.000170827,323345.99979707226,2016,12.2,56.0
26070,Langtjern,6634299.000170827,323345.99979707226,2019,20.0,16.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,1995,10.0,90.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,1996,11.1,33.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,1997,9.2,28.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,1998,14.3,19.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,1999,15.0,43.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,2000,15.7,98.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,2001,15.0,70.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,2002,12.7,65.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,2003,13.5,44.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,2016,9.3,20.0
26071,Hokksjøen,6545619.999741997,302651.00030159386,2019,24.2,48.0
26072,Sætertjern,6660862.999691226,357866.0000002743,1995,12.1,38.0
26072,Sætertjern,6660862.999691226,357866.0000002743,1996,12.8,42.0
26072,Sætertjern,6660862.999691226,357866.0000002743,1997,13.1,47.0
26072,Sætertjern,6660862.999691226,357866.0000002743,1998,13.1,50.0
26072,Sætertjern,6660862.999691226,357866.0000002743,1999,13.3,8.0
26072,Sætertjern,6660862.999691226,357866.0000002743,2000,20.3,4.0
26072,Sætertjern,6660862.999691226,357866.0000002743,2001,21.2,1.0
26072,Sætertjern,6660862.999691226,357866.0000002743,2002,12.7,3.0
26072,Sætertjern,6660862.999691226,357866.0000002743,2003,11.7,8.0
26072,Sætertjern,6660862.999691226,357866.0000002743,2016,11.5,8.0
26072,Sætertjern,6660862.999691226,357866.0000002743,2019,20.3,19.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,1995,8.0,14.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,1996,19.9,20.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,1997,17.0,4.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,1998,19.3,2.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,1999,17.4,4.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,2000,14.8,28.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,2001,19.1,4.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,2002,18.2,43.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,2003,14.4,1.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,2016,11.0,29.0
26073,Mjøgsjøen,6692180.999517885,325659.0001527692,2019,25.8,21.0
26074,Kottern,6719770.000416376,364003.000014298,1995,9.3,54.0
26074,Kottern,6719770.000416376,364003.000014298,1996,13.2,44.0
26074,Kottern,6719770.000416376,364003.000014298,1997,10.9,30.0
26074,Kottern,6719770.000416376,364003.000014298,1998,13.4,27.0
26074,Kottern,6719770.000416376,364003.000014298,1999,12.4,30.0
26074,Kottern,6719770.000416376,364003.000014298,2000,13.7,36.0
26074,Kottern,6719770.000416376,364003.000014298,2001,12.7,30.0
26074,Kottern,6719770.000416376,364003.000014298,2002,10.8,21.0
26074,Kottern,6719770.000416376,364003.000014298,2003,10.5,25.0
26074,Kottern,6719770.000416376,364003.000014298,2016,10.8,25.0
26074,Kottern,6719770.000416376,364003.000014298,2019,16.8,42.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,1995,1.6,2.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,1996,1.9,4.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,1997,1.5,4.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,1998,1.7,3.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,1999,1.6,1.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2000,1.5,6.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2001,1.5,4.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2002,1.65,1.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2003,1.7,2.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2004,1.9,3.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2005,1.8,2.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2006,2.05,6.5
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2007,2.2,36.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2008,2.1,7.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2009,1.9,1.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2010,2.05,1.5
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2014,2.1333333333333333,2.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2016,1.8,2.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2018,1.9,2.0
26075,Måsabutjørna,6860277.158630322,299015.2803517417,2019,1.9,2.0
26076,HOH 1066,6906481.000092154,299278.99978236575,1995,7.4,8.0
26076,HOH 1066,6906481.000092154,299278.99978236575,1996,6.4,12.0
26076,HOH 1066,6906481.000092154,299278.99978236575,1997,8.6,11.0
26076,HOH 1066,6906481.000092154,299278.99978236575,1998,5.5,20.0
26076,HOH 1066,6906481.000092154,299278.99978236575,1999,5.9,11.0
26076,HOH 1066,6906481.000092154,299278.99978236575,2000,5.1,10.0
26076,HOH 1066,6906481.000092154,299278.99978236575,2001,5.0,11.0
26076,HOH 1066,6906481.000092154,299278.99978236575,2002,9.3,13.0
26076,HOH 1066,6906481.000092154,299278.99978236575,2003,5.9,5.0
26076,HOH 1066,6906481.000092154,299278.99978236575,2016,5.0,5.0
26076,HOH 1066,6906481.000092154,299278.99978236575,2019,8.0,3.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,1995,2.9,4.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,1996,4.3,1.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,1997,4.3,1.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,1998,3.733333333333333,4.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,1999,3.8,1.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,2000,4.0,7.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,2001,4.5,4.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,2002,3.7,1.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,2003,3.7,1.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,2016,3.5,2.0
26077,Brennvoltjørna,6879633.999922919,279229.0000430817,2019,3.2,5.0
26078,HOH 1374,6924752.000159699,193572.00037896936,1995,0.82,3.0
26078,HOH 1374,6924752.000159699,193572.00037896936,1996,0.91,4.0
26078,HOH 1374,6924752.000159699,193572.00037896936,1997,0.57,34.0
26078,HOH 1374,6924752.000159699,193572.00037896936,1998,0.54,9.0
26078,HOH 1374,6924752.000159699,193572.00037896936,1999,0.85,5.0
26078,HOH 1374,6924752.000159699,193572.00037896936,2000,0.74,2.5
26078,HOH 1374,6924752.000159699,193572.00037896936,2001,0.73,1.0
26078,HOH 1374,6924752.000159699,193572.00037896936,2002,0.81,1.0
26078,HOH 1374,6924752.000159699,193572.00037896936,2003,0.86,1.0
26078,HOH 1374,6924752.000159699,193572.00037896936,2016,1.5,2.0
26078,HOH 1374,6924752.000159699,193572.00037896936,2019,0.96,1.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,1995,0.2,79.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,1996,0.24,84.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,1997,0.22,147.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,1998,0.34,90.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,1999,0.32,66.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,2000,0.33999999999999997,103.5
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,2001,0.38,86.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,2002,0.36,100.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,2003,0.3,110.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,2016,0.49,61.0
26079,Kjelsungvatnet,6914662.999470919,196213.00006080192,2019,0.38,94.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,1995,0.2,40.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,1996,0.2,52.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,1997,0.32,37.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,1998,0.22,38.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,1999,0.46,51.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,2000,0.18,15.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,2001,0.37,40.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,2002,0.19,17.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,2003,0.27,20.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,2016,0.25,7.0
26080,Nedre Søvertjørni,6880102.998914209,115683.00185380015,2019,0.31,8.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,1995,0.21,26.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,1996,0.62,48.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,1997,0.35,29.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,1998,0.45,16.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,1999,0.82,21.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,2000,0.28,6.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,2001,0.32,6.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,2002,0.33,15.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,2003,0.38,31.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,2016,0.52,2.0
26082,Skuggevatnet,6848640.998685331,128734.0012152826,2019,0.53,1.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,1995,0.71,6.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,1996,0.22,56.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,1997,1.1,4.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,1998,0.7966666666666667,2.6666666666666665
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,1999,0.71,30.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,2000,0.25,72.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,2001,0.74,8.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,2002,2.1,3.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,2003,0.8,1.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,2016,0.93,2.0
26083,Høgkampvatnet,6781275.00034123,220562.00035494426,2019,1.1,2.0
26085,HOH 1398,6802427.999130959,149033.00051417347,1995,0.48,30.0
26085,HOH 1398,6802427.999130959,149033.00051417347,1996,0.91,8.0
26085,HOH 1398,6802427.999130959,149033.00051417347,1997,0.87,51.0
26085,HOH 1398,6802427.999130959,149033.00051417347,1998,0.72,12.0
26085,HOH 1398,6802427.999130959,149033.00051417347,1999,0.38,79.0
26085,HOH 1398,6802427.999130959,149033.00051417347,2000,0.63,39.0
26085,HOH 1398,6802427.999130959,149033.00051417347,2001,0.73,38.0
26085,HOH 1398,6802427.999130959,149033.00051417347,2002,1.1,11.0
26085,HOH 1398,6802427.999130959,149033.00051417347,2003,0.72,9.0
26085,HOH 1398,6802427.999130959,149033.00051417347,2016,1.9,87.0
26085,HOH 1398,6802427.999130959,149033.00051417347,2019,0.76,4.0
26086,Korstjernet,6610438.999492296,196576.0000265463,1995,7.5,54.0
26086,Korstjernet,6610438.999492296,196576.0000265463,1996,8.7,24.0
26086,Korstjernet,6610438.999492296,196576.0000265463,1997,8.2,21.0
26086,Korstjernet,6610438.999492296,196576.0000265463,1998,8.5,16.0
26086,Korstjernet,6610438.999492296,196576.0000265463,1999,8.1,26.0
26086,Korstjernet,6610438.999492296,196576.0000265463,2000,8.4,54.0
26086,Korstjernet,6610438.999492296,196576.0000265463,2001,9.0,12.0
26086,Korstjernet,6610438.999492296,196576.0000265463,2003,6.4,20.0
26086,Korstjernet,6610438.999492296,196576.0000265463,2016,10.1,48.0
26086,Korstjernet,6610438.999492296,196576.0000265463,2019,11.0,17.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,1995,5.8,41.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,1996,5.0,35.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,1997,5.8,27.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,1998,4.7,7.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,1999,5.7,21.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,2000,5.4,19.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,2001,5.2,12.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,2002,5.5,10.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,2003,6.0,14.0
26087,Hengsvatnet,6626240.998752443,186990.5805707433,2019,7.1,23.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,1995,8.7,28.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,1996,9.1,35.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,1997,9.3,26.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,1998,9.75,14.5
26088,Surtetjørn,6640675.999913797,170356.00044057175,1999,9.3,23.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,2000,10.0,23.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,2001,10.5,12.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,2002,7.1,29.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,2003,9.8,31.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,2016,9.4,13.0
26088,Surtetjørn,6640675.999913797,170356.00044057175,2019,12.0,12.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,1995,5.3,57.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,1996,4.6,53.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,1997,5.0,17.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,1998,6.0,69.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,1999,5.5,67.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,2001,7.0,72.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,2002,4.1,16.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,2003,4.2,32.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,2016,5.3,8.0
26089,Vihusvatnet,6564623.999888182,149601.00053121778,2019,7.9,27.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,1995,2.5,33.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,1996,2.5,50.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,1997,2.4,4.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,1998,2.1,6.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,1999,2.4,17.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,2000,2.7,19.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,2001,2.9,12.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,2002,2.4,1.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,2003,3.1,6.0
26090,Mjåvatn,6594058.587274173,117148.13216877118,2019,3.5,11.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,1995,4.1,81.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,1996,4.0,62.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,1997,3.7,46.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,1998,4.6,61.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,1999,4.9,63.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,2000,4.9,74.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,2001,4.7,57.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,2002,4.3,60.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,2003,3.9,71.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,2016,4.8,52.0
26091,Store Kleivtjørn,6559904.9992976235,135792.00034662802,2019,6.8,62.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,1995,0.2,70.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,1996,0.73,124.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,1997,0.5,62.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,1998,0.49,36.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,1999,0.47,52.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,2000,0.39,33.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,2001,0.4,48.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,2002,0.51,39.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,2003,0.51,29.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,2016,0.53,9.0
26092,Folurdkaldevatn,6606199.998858023,79788.00229042914,2019,0.68,3.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,1995,0.42,117.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,1996,0.2,119.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,1997,0.44,100.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,1998,0.61,102.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,1999,0.57,82.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,2000,0.54,76.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,2001,0.86,60.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,2002,0.37,55.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,2003,0.41,71.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,2016,0.43,47.0
26093,Hemletjørnane,6631700.997705528,79784.0022929153,2019,0.6,33.0
26094,HOH 1394,6665441.998644612,107218.00139155443,1995,0.37,117.0
26094,HOH 1394,6665441.998644612,107218.00139155443,1996,0.2,195.0
26094,HOH 1394,6665441.998644612,107218.00139155443,1997,0.38,142.0
26094,HOH 1394,6665441.998644612,107218.00139155443,1998,0.66,137.0
26094,HOH 1394,6665441.998644612,107218.00139155443,1999,0.41,118.0
26094,HOH 1394,6665441.998644612,107218.00139155443,2001,0.31,90.0
26094,HOH 1394,6665441.998644612,107218.00139155443,2002,0.34,57.0
26094,HOH 1394,6665441.998644612,107218.00139155443,2003,0.33,86.0
26094,HOH 1394,6665441.998644612,107218.00139155443,2016,0.33,40.0
26094,HOH 1394,6665441.998644612,107218.00139155443,2019,0.5,19.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,1995,7.7,99.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,1996,7.1,67.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,1997,8.1,30.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,1998,6.3,80.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,1999,6.6,190.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,2000,4.8,195.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,2001,8.5,72.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,2002,8.0,105.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,2003,7.8,120.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,2016,10.0,30.0
26095,Lundevatnet,6499930.998933031,104484.00072250672,2019,10.8,29.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,1995,3.9,109.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,1996,3.2,131.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,1997,4.9,82.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,1998,4.433333333333334,75.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,1999,4.05,95.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2000,3.6333333333333333,132.33333333333334
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2001,4.125,114.75
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2002,4.233333333333333,62.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2003,4.2,116.33333333333333
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2004,4.433333333333334,98.33333333333333
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2005,3.533333333333333,71.66666666666667
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2006,4.233333333333333,68.33333333333333
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2007,4.366666666666667,51.333333333333336
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2008,4.733333333333333,52.333333333333336
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2009,4.666666666666667,73.33333333333333
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2010,4.433333333333334,54.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2011,6.033333333333334,71.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2012,4.55,101.5
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2013,5.675,94.33333333333333
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2014,5.1000000000000005,47.5
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2015,5.25,52.25
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2016,5.7,48.25
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2017,5.6,73.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2018,5.3,47.0
26096,Lille Hovvatnet,6517104.843207758,95804.74013009638,2019,6.3,72.0
26098,HOH 1227,6587287.997351695,49563.00398792408,1995,0.21,70.0
26098,HOH 1227,6587287.997351695,49563.00398792408,1996,0.49,155.0
26098,HOH 1227,6587287.997351695,49563.00398792408,1997,0.42,87.0
26098,HOH 1227,6587287.997351695,49563.00398792408,1998,0.42,73.0
26098,HOH 1227,6587287.997351695,49563.00398792408,1999,0.45,80.0
26098,HOH 1227,6587287.997351695,49563.00398792408,2001,0.36,72.0
26098,HOH 1227,6587287.997351695,49563.00398792408,2002,0.41,57.0
26098,HOH 1227,6587287.997351695,49563.00398792408,2003,0.51,66.0
26098,HOH 1227,6587287.997351695,49563.00398792408,2016,0.52,23.0
26098,HOH 1227,6587287.997351695,49563.00398792408,2019,0.51,28.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,1995,0.31,82.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,1996,0.57,121.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,1997,0.59,60.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,1998,0.57,49.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,1999,0.52,61.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,2000,0.48,25.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,2001,0.69,59.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,2002,0.64,46.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,2003,0.75,40.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,2016,0.75,21.0
26099,Reinsgrovtjørnane,6605433.9972528005,46012.00464028993,2019,0.85,19.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,1995,4.7,145.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,1996,5.5,210.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,1997,5.2,96.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,1998,5.7,134.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,1999,5.8,145.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,2000,3.2,440.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,2001,5.0,160.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,2002,4.7,115.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,2003,5.7,180.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,2016,6.5,180.0
26101,Store Einervann/HOH 230,6494378.995424069,7193.007038234209,2019,6.5,98.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,1995,5.4,109.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,1996,5.4,155.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,1997,4.8,92.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,1998,5.0,123.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,1999,5.3,113.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,2000,5.8,103.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,2001,6.4,105.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,2002,4.5,52.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,2003,3.9,115.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,2016,5.4,120.0
26102,Krossvatnet,6478381.998766959,77172.00204377068,2019,7.5,90.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,1995,4.9,64.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,1996,5.0,68.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,1997,5.0,72.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,1998,3.8,285.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,1999,4.4,133.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,2000,3.3,225.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,2001,4.7,185.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,2002,5.0,190.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,2003,5.1,120.0
26103,Svartevatnet,6486957.221189761,36503.64520113927,2019,5.7,61.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,1995,2.2,136.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,1996,2.7,125.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,1997,2.1,82.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,1998,2.8,83.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,1999,3.0,94.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,2000,3.0,102.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,2001,4.0,93.0
26104,Lisle Frøysvatnet,6489802.997729407,38233.00407951622,2002,3.6,130.0
