cell_id,NO3_NO2_ugpl_orig,TOC_mgpl_orig,NO3_NO2_ugpl_1990,NO3_NO2_ugpl_1991,NO3_NO2_ugpl_1992,NO3_NO2_ugpl_1993,NO3_NO2_ugpl_1994,NO3_NO2_ugpl_1995,NO3_NO2_ugpl_1996,NO3_NO2_ugpl_1997,NO3_NO2_ugpl_1998,NO3_NO2_ugpl_1999,NO3_NO2_ugpl_2000,NO3_NO2_ugpl_2001,NO3_NO2_ugpl_2002,NO3_NO2_ugpl_2003,NO3_NO2_ugpl_2004,NO3_NO2_ugpl_2005,NO3_NO2_ugpl_2006,NO3_NO2_ugpl_2007,NO3_NO2_ugpl_2008,NO3_NO2_ugpl_2009,NO3_NO2_ugpl_2010,NO3_NO2_ugpl_2011,NO3_NO2_ugpl_2012,NO3_NO2_ugpl_2013,NO3_NO2_ugpl_2014,NO3_NO2_ugpl_2015,NO3_NO2_ugpl_2016,NO3_NO2_ugpl_2017,NO3_NO2_ugpl_2018,TOC_mgpl_2019,NO3_NO2_ugpl_2019,NO3_NO2_ugpl_2020,NO3_NO2_ugpl_2021,runoff_mmpyr,Bare_area_km2,Forest_area_km2,Lake_area_km2,Other_area_km2,Peat_area_km2,Total_area_km2
61009012,13.0,3.7,18.83593100689827,18.93772855718085,18.828218500664892,18.592121530086438,18.343135752576462,18.18380152925532,18.12749335106383,17.91651299659242,17.56379342586436,17.145915579288562,16.58070665724734,15.842942258144946,14.94428139544548,13.974596388796543,13.016484686668884,12.131186627327128,11.414939068733378,10.945399507563165,10.67014134183843,10.534609530834441,10.497218355219415,10.482804968001995,10.469661631482714,10.438134376038896,10.35139952314661,10.209856398562168,10.04884825361536,9.89570195624169,9.761994057513299,3.120106798537234,9.614894785779589,9.466820250166224,9.376484323055186,582.134142287234,0.0,98.45718822817761,16.492401169807557,11.97110111299957,60.38378951360919,187.30448002459394
61009013,17.0,1.5,7.93851879222973,7.981421558277027,7.935268422719594,7.835763962204392,7.730827042863176,7.663674514358108,7.639944045608108,7.551024730785473,7.402368823902027,7.226251055743243,6.988041068412162,6.6771055479307435,6.2983596389358105,5.889678790118243,5.485877454603041,5.112763275971284,4.810896589949325,4.613005437077702,4.496996410472973,4.439875752217061,4.424117464632602,4.418042652027027,4.412502969277871,4.399216440561656,4.362661000844595,4.303006558804898,4.2351486618454395,4.170604478990709,4.114251873944257,2.5612763275971284,4.052256321262669,3.9898493586359796,3.951776947846284,377.04353885135134,0.0,126.88960787522605,14.069512909285823,43.64223000242214,3.440944122804846,188.04229490973884
61009014,5.0,3.4,6.069292249177631,6.102093184621711,6.0668071546052635,5.990732935855263,5.910503829152961,5.859163625616777,5.841020764802631,5.773038522820723,5.659385279605263,5.52473722759046,5.342616352282072,5.104894698293585,4.81532914011102,4.502878289473684,4.1941570081208885,3.9088969983552633,3.678108938116776,3.5268137078536186,3.438120631167763,3.3944496556332235,3.3824016370271384,3.377757504111842,3.3735223067434212,3.3633641293174343,3.335415810032895,3.2898080926192432,3.2379285310444077,3.188581928453947,3.145498175370066,3.0309628135279607,3.098100200452303,3.050388055098684,3.0212800678453946,533.8510690789474,0.0,96.47165278047578,11.829326703502831,47.432056519597744,32.30925889449615,188.0422948980725
61009015,5.0,3.2,7.795264710771277,7.837392604097407,7.792072052651263,7.69436320852726,7.591320281333112,7.525380236037234,7.5020764939328455,7.414762456366357,7.268789088472407,7.0958498690990695,6.8619371779421545,6.55661335397274,6.184702122465093,5.783396619431516,5.386882051508477,5.020500670088098,4.724081485829455,4.529761781083777,4.415845830389794,4.359755495761303,4.3442817850315825,4.3383168971284904,4.332877301155253,4.3198300625415555,4.2839342482546545,4.22535640635389,4.158723547103557,4.095343731819315,4.040007895611702,3.357945218999335,3.979131171043883,3.9178505755485373,3.88046491906998,596.8996841755319,0.0,116.23251154253288,6.8016203634357,26.31786043417294,38.69030256959897,188.0422949097405
61009016,24.0,2.4,18.587022569444443,18.687474165013228,18.57941029059193,18.34643425512566,18.10073836392196,17.943509217923282,17.887945911871693,17.67975337921627,17.33169539517196,16.919339296048282,16.36159939236111,15.633584966104497,14.74679904513889,13.78992668030754,12.844478546626984,11.970878802910052,11.264095568783068,10.800759936135913,10.529139281580688,10.395398013806217,10.35850242332176,10.344279617228835,10.331309162119709,10.300199962797619,10.21460929749504,10.074936962632275,9.916056960978835,9.764934559978505,9.632992699032737,3.715818374875992,9.487837534102182,9.341720015914351,9.252578331679894,748.8826058201058,0.0,98.358400721004,6.744874894508601,50.37435187263912,32.5646571732837,188.04228466143542
61010001,30.0,3.8,19.497891990087364,19.603264921454972,19.489906228998656,19.24551227528562,18.987774592573924,18.82284184937836,18.764556556619624,18.546160954301076,18.18104471186156,17.74848134030578,17.163408833165324,16.399718581989248,15.469474546370968,14.465711368027554,13.473929456485216,12.557518743699596,11.816100417926748,11.33005843623992,11.045126638104838,10.90483175298219,10.866126932123656,10.851206789734544,10.837600543934812,10.804967080393146,10.715182396673388,10.568665863365256,10.401999196698588,10.243471207157258,10.105063161542338,2.150251983314432,9.952794885122648,9.79951657531082,9.706006121891802,510.8435819892473,0.0,111.00102015233237,9.847330160003455,56.681583819327464,8.2961271620566,185.82606129371987
61010002,30.0,3.8,32.192212176579304,32.36618993615591,32.17903120799731,31.775521883400536,31.349982148857528,31.07766559559812,30.981432186659948,30.620846984206988,30.018019153225808,29.303831695228496,28.337840746807796,27.076941049227152,25.541052377352152,23.883773311491936,22.246282762096776,20.733233051915324,19.509104082661292,18.706620411206316,18.236179803007392,18.004544165826612,17.940641013524864,17.916007749495968,17.893542874243952,17.83966261340726,17.691423313592068,17.449514081401208,17.174337407594088,16.912598968834004,16.684079406081988,2.363931635374664,16.432674941196236,16.179602182039652,16.025212113575268,466.3425739247312,0.0,132.30376296729736,3.958659261468895,27.891851347143156,21.671787717849192,185.82606129375858
61010003,3.0,3.8,28.898025348622312,29.05419921875,28.88619109122984,28.523973034274192,28.141979586693548,27.89752919186828,27.81114278813844,27.487456947244624,26.946315314180108,26.305207283266128,25.438067036290324,24.30619172127016,22.927469233030912,21.439778645833332,19.969849945396504,18.611627394153224,17.51276356686828,16.792395150789652,16.370096186155912,16.16216319094422,16.10479933215726,16.082684916834676,16.062521001344088,16.014153593329972,15.881082514280914,15.663928616431452,15.416910807291666,15.18195301999328,14.976817141297044,2.7002730831023185,14.751140635500672,14.523965158770162,14.385372038810484,685.7397933467741,0.0,37.189119108283236,3.6523238564731764,100.71662885027361,44.26798947872807,185.82606129375807
61010004,6.0,3.4,14.206660469585561,14.283440737800802,14.200844178225267,14.022771661931818,13.834979215407754,13.714804583054812,13.67233586438837,13.513207093917112,13.247174757687166,12.931998349766042,12.505700096089573,11.949254000250669,11.271455652573529,10.540086715616644,9.817449396306818,9.149728703626337,8.609512737090576,8.25536978818516,8.04776147852607,7.945539015499666,7.917338162182487,7.906466723763369,7.896553569936497,7.872775317513369,7.807356074532086,7.7006000376002675,7.579161618482621,7.46365503321357,7.3628073299632355,3.281705315737801,7.25186042989639,7.140178496824866,7.072044331759693,609.4291861631016,0.0,134.4705663141637,1.595794772005849,29.286214104771858,20.473486102782292,185.8260612937237
61010005,6.0,2.3,25.358716995320854,25.495767358790108,25.34833514371658,25.03047971674465,24.695270721925134,24.480758585394383,24.404954879679146,24.12091097092246,23.646045705213904,23.08345953793449,22.322518904578878,21.329273897058822,20.11940957135695,18.81392698236965,17.524028920872325,16.33215527865976,15.367874227105615,14.735735398562834,14.365156041109625,14.182690299131016,14.132352941176471,14.11294702540107,14.095251399565509,14.052807486631016,13.93603515625,13.745477523395722,13.52871328751671,13.322534571356952,13.142520680147058,2.6825022977941178,12.944482160762032,12.745131548713236,12.623514267212567,645.2205882352941,0.0,117.35764493243074,3.0973255868815968,49.90280113350793,16.207972846288076,186.56574449910835
61010006,30.0,3.8,32.758082892305104,32.93511897261425,32.74466828377016,32.334068380376344,31.901046917002688,31.623944682459676,31.52602066532258,31.159098307291668,30.545672673051076,29.818931661626344,28.835958501344088,27.552894510248656,25.990008610551076,24.303600680443548,22.637322538642472,21.097678563928092,19.852033717657932,19.035442393313172,18.556732505880376,18.321026545698924,18.255999821488576,18.230933404737904,18.208073441700268,18.153245495211692,18.002400716145832,17.75624002436156,17.476226478494624,17.209884807627688,16.97734873781922,2.942562964654738,16.721524802587364,16.464005008820564,16.306900516633064,522.2974630376344,0.0,121.38343265839192,9.232743103053258,33.52628220132816,22.4232865371087,186.56574449988204
61010007,3.0,3.8,25.640309053308822,25.778879094251337,25.629809700868982,25.308426637700535,24.969494171958555,24.752600685160427,24.675953584558822,24.388755431149733,23.908620905748663,23.33978369401738,22.570396056149733,21.566121636864974,20.342821743399064,19.022843467997994,17.718620749080884,16.513512596089573,15.538524607286096,14.899364451036096,14.524671258773395,14.34017928016377,14.289281834893048,14.269661806483958,14.25176904035762,14.208855124080882,14.090786367814172,13.898111108790108,13.678940716911764,13.470470734458557,13.288459329044118,3.348871078083222,13.088223544034092,12.88665738845254,12.763687541778076,618.7696356951872,0.0,76.01746302270635,3.8930496677704283,41.24811788175185,65.40711401679697,186.5657445890256
61010008,2.0,3.0,17.142082010360962,17.234724891377006,17.13506329378342,16.920198654745988,16.69360221006016,16.548595734458555,16.497353620070186,16.305345504679146,15.98434366644385,15.604044378760026,15.08966097092246,14.41824291861631,13.600395325033423,12.717909216243315,11.845959015708557,11.040272758606283,10.388434262199198,9.96111766794786,9.710612414354946,9.587269176136363,9.553240934157754,9.540123924214573,9.528161686371991,9.499471246239974,9.420534184909759,9.29172063001337,9.145190560243984,9.005816944142714,8.884131773270388,4.0043847395137036,8.750261112967914,8.615502015792112,8.533290597844251,823.2157419786096,0.0,54.638634889884926,4.404500106267228,78.12358051652437,49.39902898625177,186.5657444989283
61010009,5.0,2.9,30.277620529745988,30.44124958221925,30.265222886029413,29.88571085394385,29.48547950785428,29.229359019886363,29.138849431818183,28.79971068683155,28.232735210561497,27.561022100601605,26.652482139872994,25.466569706717916,24.02202748997326,22.4633162391377,20.92321189839572,19.500148834391712,18.34882342496658,17.594065946691178,17.151604800300802,16.93374650108623,16.873643518131683,16.850474964488637,16.829345703125,16.778670203877006,16.63924762909425,16.411725538937166,16.152914281834892,15.90674350350936,15.691813586229946,3.408398306943516,15.455361432570188,15.217339989973262,15.072129846256685,665.8856534090909,0.0,125.49702437201549,1.6068940128424098,36.060265570561164,24.140306265735138,187.3044902211542
61010010,88.0,7.66,35.42981805648396,35.62129219585562,35.415310619986634,34.97122012867647,34.50288268716577,34.20317983372326,34.09726980280749,33.70041986965241,33.036965762867645,32.25095045120321,31.18780811330214,29.800097134024064,28.10974055815508,26.285793365641712,24.48361777239305,22.81839593081551,21.47115746156417,20.587966347760695,20.07021197150735,19.815282158673128,19.744951380765375,19.717841326871657,19.69311653993984,19.63381647936163,19.47066918031417,19.204430564839573,18.90157999456885,18.613516251671122,18.362013546540776,3.851629410198028,18.08532649565508,17.806802515040108,17.636884556734625,515.8433322192514,0.0,134.18170380458497,4.615008914833844,43.95414087346942,4.553636622984416,187.30449021587265
61010011,45.0,5.0,32.5484155665107,32.7243221507353,32.53508836062834,32.127115015040104,31.69686873328877,31.42154077540107,31.324239639037433,30.959665879846256,30.350168156751337,29.628075910762032,28.65139852105615,27.376545788770052,25.823659968248663,24.14804844167781,22.492438168449198,20.96264517881016,19.7249723220254,18.913606857870988,18.43796216995321,18.20376472677139,18.139154933990643,18.114248673546122,18.091535762032084,18.037057152406415,17.88717830882353,17.642591180648395,17.364371396641044,17.09973732035428,16.86868628843583,4.491212243064839,16.614501953125,16.358630828041445,16.202529662433154,737.0187165775401,0.0,83.88364647821885,11.277893824395456,40.56945133274099,51.5734977096409,187.30448934499617
61010012,1.0,6.3,27.303269406582448,27.450829039228722,27.292090882646278,26.9498602684508,26.588947701961438,26.357988073470743,26.27636978474069,25.97054469331782,25.45926487699468,24.853541597406913,24.03425241023936,22.96484375,21.662202875664892,20.25661257480053,18.867803046043882,17.584534990026597,16.546311398769948,15.86569798246343,15.466703374335106,15.270244192569814,15.21604627244016,15.19515406831782,15.176100710605054,15.130403559258644,15.004676331865026,14.79950600482048,14.56611925490359,14.344129197140957,14.1503140063996,5.396769422165891,13.937089635970745,13.722451067985372,13.5915072826629,829.1974734042553,0.0,84.97629467912,5.139660619516732,25.430431163356747,71.75810375387925,187.30449021587273
61010013,20.0,1.7,27.75508799451463,27.905086436170212,27.74372246924867,27.395829870345743,27.02894365026596,26.794163480718087,26.711192029587767,26.40030751329787,25.880568484042552,25.26481985538564,24.43197307180851,23.34486421625665,22.020671438663562,20.59182154878657,19.180027738530587,17.87552464261968,16.820121602809177,16.12824395362367,15.722645861037234,15.522938829787234,15.46784356299867,15.446605925864361,15.42723700340758,15.380781457779255,15.252976437832446,15.04440891996343,14.807160073138299,14.5814975170379,14.384474734042554,4.257654717627992,14.167722012134309,13.949531717503325,13.81642183344415,768.6012300531914,0.0,134.33706157375116,4.227205772029405,11.66888293594789,37.80914462801124,188.0422949097397
61010014,88.0,7.66,36.96516580784574,37.16494036735372,36.95002908909574,36.486696933178195,35.998062458444146,35.685372859873674,35.57487325465426,35.1608263380984,34.468620137965424,33.648543986868354,32.53933001579122,31.09148001163564,29.327875664893618,27.424885201961438,25.54461020611702,23.80723019863697,22.40160873088431,21.48014279629322,20.939951795212767,20.673973570478722,20.600596326462767,20.5723110767121,20.546516580784573,20.484647710272608,20.314429749833778,20.036653559258642,19.720677152593087,19.42013225149601,19.15773042719415,5.007232341360538,18.86905231881649,18.5784600440492,18.40117758892952,636.4200880984042,0.0,124.88401469514598,20.655671798751936,28.05378450636846,14.448823909473322,188.0422949097397
61010015,89.0,6.6,43.10050068204365,43.33343150628307,43.08285280257937,42.54261739417989,41.972883597883595,41.60829509755291,41.479450851521165,40.99668537119709,40.189587466931215,39.2333984375,37.94008349867725,36.25192729001323,34.19560443535053,31.97676142939815,29.784407035383598,27.758662471064813,26.11973999669312,25.04533523478836,24.415486007771165,24.105360243055557,24.019805100859788,23.98682415674603,23.956747065145503,23.884610615079364,23.68613849619709,23.362260768022487,22.99384093915344,22.643410011574073,22.33745659722222,5.996023995535714,22.00086547205688,21.662040912285054,21.455333891369047,494.33862433862436,0.0,130.87442278226317,22.109766424530857,25.364063681932727,9.694042021012967,188.0422949097397
61010016,31.0,6.4,42.689888902889784,42.920599168346776,42.67241053427419,42.13731728830645,41.573011172715056,41.21189568632393,41.084283644153224,40.60611454133065,39.80670625420027,38.85962176579301,37.57863165742607,35.90655976982527,33.86982579385081,31.672121765793012,29.500653666834676,27.49420887936828,25.870899487567204,24.806729880712364,24.182882329469088,23.875714045698924,23.790970997143816,23.75830603158602,23.728515625,23.657063802083332,23.460485971102152,23.139690440188172,22.774781586021504,22.427689747143816,22.124650852654568,7.259014826948925,21.791263703377016,21.45566878780242,21.250931934643816,579.3198924731183,0.0,133.1125737798781,4.975188762557669,6.598458327116634,43.35607404018573,188.04229490973813
61011001,22.0,5.43,12.049526048743207,12.114645253057065,12.044591489045516,11.893558668053668,11.734279466711957,11.63235208262568,11.59633205247962,11.46136474609375,11.23572706139606,10.968406345533287,10.606836733610734,10.13488238790761,9.560000212296195,8.939682670261549,8.326770284901494,7.76043701171875,7.30224609375,7.0018768310546875,6.825791068699049,6.739090629245924,6.715171482252038,6.705951193104619,6.697542273479959,6.677374798318614,6.621889860733695,6.531342879585598,6.428344063136889,6.330375339673913,6.244840539020041,3.980453822923743,6.150740250297215,6.0560150146484375,5.998227326766305,532.8384850543479,0.0,161.41666113558972,6.324175545366553,6.8364260742665675,11.248798554562526,185.82606130978536
61011002,15.0,3.6,22.031838037634408,22.150905157930108,22.022817960349464,21.746662098874328,21.455428584929436,21.269061344926076,21.203201129872312,20.956422211021504,20.543856056787636,20.055077337449596,19.393966838877688,18.531026860719088,17.479888587869624,16.345675560735888,15.225001837617608,14.189495127688172,13.35172132266465,12.802513860887096,12.480551442792338,12.32202410954301,12.278290123067876,12.261429981518818,12.24605699764785,12.209181262600806,12.107729019657258,11.94217017389113,11.753843245967742,11.574713594170026,11.41831789734543,4.579987556703629,11.246261760752688,11.073062363491264,10.96740000735047,563.4875252016129,0.0,147.67971471101293,16.452069935344568,4.9041970706610165,16.79007964647942,185.82606136349796
61011003,26.0,5.6,26.590693047706118,26.734398375166222,26.5798028174867,26.246506711269948,25.895011739527927,25.67008290392287,25.59059175531915,25.292750581781913,24.79481538813165,24.204896318151597,23.406990213597073,22.365488904587767,21.096848508144948,19.72794423204787,18.37537919714096,17.125602559840427,16.114475980718087,15.451625093500665,15.06304282330452,14.871711893284575,14.818928170711436,14.798581387134309,14.780026699634309,14.735520383144946,14.613074769365026,14.41325995262633,14.185962433510639,13.969768118351064,13.781011053856384,5.025125057139295,13.573351271609043,13.364314951795214,13.236787836602394,609.6198886303191,0.0,144.86326586357777,1.5637895635324555,5.679831509275098,33.719164229869044,185.82605116625436
61011004,97.0,10.1,16.66126549762228,16.751308275305707,16.65444282863451,16.445604407269023,16.22536568019701,16.0844262164572,16.034620202105977,15.847997250764266,15.536000127377717,15.166367240574049,14.666413680366848,14.01382711659307,13.218919836956522,12.361186151919158,11.513693104619565,10.73060475225034,10.097049878991168,9.68172023607337,9.438240382982338,9.318356057871943,9.28528296429178,9.272533250891644,9.26090671705163,9.233020948327106,9.156298430069633,9.031097412109375,8.888677845830502,8.753213633661685,8.634941432787025,5.238010240637737,8.504825757897418,8.373846966287363,8.29394066852072,601.6058933423913,0.0,125.17984491645346,1.396166042221265,16.773958756427852,42.4760915786857,185.82606129378829
61011005,2.0,2.3,16.446882918074323,16.53576726140203,16.440147276182433,16.233996252111485,16.016589685388514,15.877465160472973,15.828299197635134,15.644078600084459,15.336095861486486,14.971220439189189,14.47769874366554,13.833507970861486,13.048828125,12.202132601351352,11.36554317989865,10.592532596072635,9.967129434121622,9.557143422719594,9.316796875,9.198454655827703,9.165807115709459,9.153221996410473,9.141745407516892,9.114218222128379,9.03848316089527,8.914892578125,8.774305848817567,8.640584089949325,8.523833403716216,4.7669882284628375,8.39539234058277,8.266098764780406,8.187221547719595,739.2378378378378,0.0,121.59100053934048,3.0422018665062875,19.93445571278696,41.99809039575961,186.56574851439336
61011006,24.0,10.2,18.83072445518092,18.932492547286184,18.82301218133224,18.58698216488487,18.338064093338815,18.178775185032894,18.122484066611843,17.911559416118422,17.55893683182566,17.141176243832238,16.576123046875,15.83856265419408,14.94014956825658,13.970732678865131,13.01288548519737,12.127833316200658,11.411784282483552,10.942373817845395,10.667190712376645,10.531696520353618,10.49431730571546,10.4799072265625,10.466766678659539,10.43524876644737,10.348537726151315,10.207033819901316,10.04606997841283,9.892966180098684,9.759294048108552,5.434199604235197,9.612235942639803,9.464202559621711,9.373892372532895,585.3290707236843,0.0,166.83700163520746,4.428359275425363,5.317066550522607,9.983317049769422,186.56574451092484
61011007,0.0,10.2,17.088641522381756,17.180995301942566,17.081643264358107,16.867448796452702,16.64155933277027,16.497005648226352,16.44592219172297,16.25451198268581,15.934512246621622,15.555397487331081,15.04262035472973,14.373293654983108,13.55799461570946,12.678260926942567,11.809029244087839,11.005854096283784,10.356048748944257,9.930064268369932,9.680338761613175,9.557380305109797,9.523457955025338,9.510381915118243,9.49845729518581,9.469855891047297,9.391165408572634,9.26275271853885,9.116680743243244,8.97774097339527,8.856434755067568,5.901570418074324,8.722981550886825,8.58864284206081,8.506688133445946,600.0494087837837,0.0,135.22094528551156,2.030930894264583,2.676871969010913,46.63698618249954,186.5657343312866
61011008,96.0,18.4,12.911790012668918,12.981569362331081,12.906502058699324,12.74466189822635,12.573983847128378,12.464761929898648,12.42616527660473,12.281540329391891,12.039754011824325,11.753305796030405,11.36586254222973,10.86013381545608,10.244112911739865,9.579406408361486,8.92263381545608,8.315772804054054,7.824795449746621,7.502931007179054,7.31424461570946,7.221339210304054,7.195708403716216,7.185827966638514,7.1768185177364865,7.155207453547297,7.095751293285473,6.998725190033784,6.888356471706081,6.783377322635135,6.691720993454392,6.101553922086149,6.590886296452703,6.489383182010135,6.427459881756757,492.92415540540543,0.0,121.00622418412958,17.92581936697165,4.813767186372899,42.819933760194154,186.56574449766828
61011009,0.0,4.5,22.1589916861631,22.27874853776738,22.149920621657753,21.872172146557485,21.57925823028075,21.391813064004012,21.325573926303477,21.077370383522727,20.662422710561497,20.170822714739305,19.505898541945186,18.63797731450535,17.58077268549465,16.440014517881018,15.312870780414439,14.271387763201872,13.428780132436497,12.8764021766377,12.552582929478609,12.393139517881016,12.34915373287099,12.332197056734625,12.316735252339573,12.279646766377006,12.177607735210561,12.011094690006685,11.821680731951872,11.641515395220589,11.484218332219251,6.297778450868984,11.311168323863637,11.136970724014038,11.03069774607286,812.317513368984,0.0,89.91023760119131,0.5914911916653672,33.87442933626665,62.92833208675002,187.30449021587333
61011010,20.0,5.0,15.649416632401316,15.733992084703948,15.643007298519738,15.446851870888159,15.239987664473684,15.107608192845396,15.06082699424342,14.885537880345394,14.592488178453948,14.245303505345396,13.775711862664474,13.162756990131578,12.41612613075658,11.610482627467105,10.814458264802632,10.078927451685855,9.483849455180922,9.093742290296053,8.865049342105262,8.752446546052632,8.72138157894737,8.709406481291118,8.698486328125,8.672293251439145,8.60023129111842,8.482632606907895,8.348862818667763,8.221624434621711,8.11053531044408,7.0388029399671055,7.988322368421053,7.865297337582237,7.790244654605263,533.6609375,0.0,161.1107257167435,6.888752044089199,14.453873650790666,4.851138844195336,187.30449025581868
61011011,4.0,5.1,10.345198258109715,10.401107124660326,10.340962285580842,10.211291769276494,10.074541174847147,9.987030692722486,9.956105771272078,9.84022920028023,9.646506268045176,9.41699683147928,9.106568709663723,8.701368248980978,8.207799496858016,7.67522264563519,7.149002738620924,6.662772800611413,6.269390603770381,6.011506453804348,5.860327679177989,5.785889335300611,5.765354322350544,5.757437664529552,5.750218930451767,5.732903521993886,5.685265582540761,5.6075266962466035,5.519096706224524,5.434984953507133,5.361548050590184,7.370285697605299,5.280757406483525,5.199431046195652,5.149816761846128,535.0258152173913,0.0,158.12719908147602,3.108593410049522,0.9042891594609156,25.164398356792965,187.3044800077794
61011012,8.0,11.5,9.200790808945106,9.25051540798611,9.197023421999008,9.081697332795965,8.960075257316468,8.882245422040343,8.854740849247685,8.751683149388228,8.579389622602513,8.375268683862434,8.099181160094245,7.738805700231482,7.299835689484127,6.826173812624008,6.358164630869709,5.925723121279762,5.575857979910714,5.346501749028604,5.2120458209325395,5.145842375578703,5.127578977554563,5.120537974847057,5.1141176576967595,5.098718067956349,5.056349981398809,4.98721038979828,4.908562877190807,4.833755735367063,4.768442951182209,7.531527726107805,4.69658939422123,4.624259504691634,4.580133347284226,613.4118716931217,0.0,123.49744491296674,25.711113894831577,2.9717275527660734,35.12420385531062,187.304490215875
61011013,5.0,6.7,33.65788101276178,33.839782395287955,33.64409921056937,33.2222190976767,32.77730540330497,32.492591418520945,32.39197480366492,32.01497566263089,31.38469915739529,30.63799697316754,29.628026832460733,28.309718586387433,26.703902159685864,24.971173511125656,23.25912651341623,21.677189851930628,20.39733055873691,19.55830870623364,19.066449709587697,18.824267322480367,18.75745459751309,18.731699678910342,18.708213606429975,18.65188103321335,18.496891361256544,18.243966786649214,17.956263037876308,17.682606961714658,17.443682765461386,8.48860336223822,17.180832787958114,16.916238035831153,16.754817623118456,623.790984947644,0.0,115.90898685053875,3.297187739242641,1.4800318433864257,67.35608847657106,188.04229490973887
61011014,6.0,10.9,18.895311180320945,18.997426625844593,18.88757258234797,18.650733741554053,18.40096072635135,18.241123838682434,18.184640255489864,17.972994087837836,17.619161739864865,17.19996700802365,16.632976140202704,15.89288692989865,14.991391733530405,14.018649704391892,13.05751953125,12.169429634712838,11.450923775337838,10.979903267525337,10.703776921452702,10.567818306587839,10.530309728673986,10.51585132495777,10.50266575168919,10.471040302998311,10.384031223606419,10.242042335304054,10.080526156038852,9.926897038640202,9.79276683910473,9.192430320945945,9.645204946157095,9.496663851351352,9.40604347022804,614.4736908783784,0.0,155.4250568166016,6.030604352221415,9.069088385986607,17.51754537521932,188.04229493002896
61011015,5.0,7.4,10.891496196546052,10.950358501233552,10.8870361328125,10.750517835115131,10.606546823601974,10.51441586143092,10.481856496710526,10.359861996299342,10.155908203125,9.914278371710527,9.587458239103618,9.160861687911185,8.64122828433388,8.080527215254934,7.526518811677631,7.0146137438322365,6.60045808490954,6.328955078125,6.169793379934211,6.091424239309211,6.069804944490132,6.061470112047697,6.053870271381579,6.035640676398026,5.985486482319079,5.903642835115131,5.810543020148026,5.721989360608553,5.644675164473684,9.38059017783717,5.559617855674342,5.473997738486842,5.421762566817434,556.3927220394737,0.0,168.57880486994995,0.9995909508554943,3.0145747022184697,15.449314138411465,188.0422846614354
61011016,24.0,13.0,9.59770744077621,9.649576822916666,9.593777564264112,9.47347661500336,9.346606839087702,9.265418924311156,9.23672846312164,9.129225207913306,8.949498986685148,8.736572921917002,8.44857427125336,8.072652180989584,7.61474609375,7.120650096606183,6.632452195690524,6.181355794270833,5.816397061911962,5.577145812331989,5.4368896484375,5.367830994308636,5.348779165616599,5.341434601814516,5.334737470073085,5.318673410723286,5.274477722824261,5.202355825772849,5.12031505953881,5.042280627835181,4.97415029874412,9.446586362777218,4.899197157993112,4.823747204196069,4.77771718014953,657.4817708333334,0.0,126.31723109202736,2.5606686698906844,4.605540399808494,54.558854748013204,188.04229490973972
61012001,0.0,9.2,10.056177282846102,10.11052482358871,10.052059706821236,9.926012264784946,9.793082288516466,9.708016344296034,9.677954889112904,9.565315492691532,9.377004972068212,9.153907037550404,8.852151850218414,8.458272954469086,7.978493311071909,7.460795084635417,6.949275847404234,6.47663075436828,6.09423828125,5.843559019027218,5.696602770077285,5.624245264196909,5.604283486643145,5.596587806619624,5.589570732526882,5.572739467825941,5.526432816700269,5.450865386634745,5.364905572706653,5.283144058719758,5.211759177587366,5.285905079175067,5.133225635815692,5.054170998193884,5.005942724084341,490.34845430107526,0.0,153.83243345865563,2.2604673925937386,7.451109490073191,22.282050952460082,185.82606129378263
61012002,0.0,9.0,7.255172647894385,7.2943826767212565,7.252201835101938,7.161263368983957,7.065359186998663,7.003987195020054,6.98229915190508,6.901034268465909,6.765173927347928,6.60421671331885,6.386511165190508,6.102341269426804,5.756197516293449,5.382696957511698,5.013654249874666,4.672657686121323,4.396775515959225,4.215918882645387,4.109895920370989,4.057692257478275,4.043289918950535,4.037738657252674,4.032675676804812,4.020532618231952,3.987123866769719,3.932604784634024,3.8705878436246657,3.811599486651905,3.760097891251671,5.357510327017881,3.703438988343917,3.6464040827623663,3.611608821440508,609.106575868984,0.0,120.18864149693819,1.8575659911264737,15.498036478221378,48.28181732750017,185.8260612937862
61012003,32.0,1.0,6.200713058997845,6.234224165993175,6.198174838362069,6.120452530082615,6.0384865245599855,5.986034875628592,5.967498428520115,5.8980446300287355,5.781930506914511,5.644366735699533,5.458302464978448,5.215433756510417,4.919597757273707,4.600381083872127,4.28497489841505,3.9935379905262214,3.75775216639727,3.6031816855244254,3.512567629759339,3.467950930540589,3.4556425248069327,3.450897567573635,3.446570736238326,3.4361923042385056,3.4076390759698274,3.3610439958243536,3.3080405750493895,3.2576255359868895,3.2136090158045976,5.430312934963182,3.165184985632184,3.1164392931707976,3.0867014917834052,731.5474586925287,0.0,136.82260845265256,1.1508275200022646,26.839341427583904,6.9656735951644215,171.77845099540312
