dataset,station_code,min,mean,max,std,count
fab_ex_n_1216_meqpm2pyr_50m,Ynd_Main,43.88808822631836,49.64898730730563,54.5947265625,2.70866219851943,47744
fab_ex_ns_1216_meqpm2pyr_50m,Eks_Main,0.0,0.0,0.0,0.0,102245
fab_ex_ns_1216_meqpm2pyr_50m,Gud_Main,5.715797424316406,33.97156019947756,45.678627014160156,10.33285749951957,105275
fab_ex_ns_1216_meqpm2pyr_50m,Mod_Main,3.3307876586914062,8.717694739122443,21.113718032836914,5.707590533959361,152332
fab_ex_ns_1216_meqpm2pyr_50m,Sam_Main,0.0,6.691890408422389,16.16857147216797,4.264191151143919,94510
fab_ex_ns_1216_meqpm2pyr_50m,Usk_Main,0.0,0.0,0.0,0.0,18329
fab_ex_ns_1216_meqpm2pyr_50m,Ynd_Main,61.854400634765625,70.21801168733244,77.42691802978516,4.0393199466420695,47744
fab_ex_s_1216_meqpm2pyr_50m,Eks_Main,0.0,0.0,0.0,0.0,102245
fab_ex_s_1216_meqpm2pyr_50m,Gud_Main,3.1485671997070312,17.09024222274994,21.834060668945312,4.310306706887456,105275
fab_ex_s_1216_meqpm2pyr_50m,Mod_Main,1.8350334167480469,4.802846742641074,11.632196426391602,3.1444872192687225,152332
fab_ex_s_1216_meqpm2pyr_50m,Sam_Main,0.0,3.620545114273622,8.747756958007812,2.3070750751414177,94510
fab_ex_s_1216_meqpm2pyr_50m,Usk_Main,0.0,0.0,0.0,0.0,18329
fab_ex_s_1216_meqpm2pyr_50m,Ynd_Main,17.966312408447266,20.569015216571717,24.14223289489746,1.542043443735411,47744
sdep_2030_meqpm2pyr_50m,Eks_Main,3.24391770362854,3.9226323887411523,5.801621913909912,0.9009707529893525,102284
sdep_2030_meqpm2pyr_50m,Gud_Main,3.8677480220794678,4.975357100451199,6.175920009613037,1.0785468422011355,105275
sdep_2030_meqpm2pyr_50m,Mod_Main,2.807236433029175,3.640014241461686,4.429195404052734,0.6457790244834404,152372
sdep_2030_meqpm2pyr_50m,Sam_Main,4.8658766746521,7.057395381441117,7.423580646514893,0.7884613434097392,94510
sdep_2030_meqpm2pyr_50m,Usk_Main,6.550218105316162,6.550217125184134,6.550218105316162,9.801320279834158e-07,18329
sdep_2030_meqpm2pyr_50m,Ynd_Main,7.111665725708008,7.111664554708445,7.111665725708008,1.1709995630937442e-06,47744
sdep_2030bc_meqpm2pyr_50m,Eks_Main,3.898153305053711,4.7361337962736565,7.208076000213623,0.8160032336759067,102245
sdep_2030bc_meqpm2pyr_50m,Gud_Main,4.93001651763916,8.074780337212063,9.906194686889648,1.311179709157141,105275
sdep_2030bc_meqpm2pyr_50m,Mod_Main,3.898153305053711,4.522780013391802,5.9055938720703125,0.631805599501595,152332
sdep_2030bc_meqpm2pyr_50m,Sam_Main,5.392755031585693,6.7219804782562695,7.830780982971191,0.5854890791477837,94510
sdep_2030bc_meqpm2pyr_50m,Usk_Main,7.5283050537109375,8.665969058595667,9.988341331481934,0.8936783833002417,18329
sdep_2030bc_meqpm2pyr_50m,Ynd_Main,8.394097328186035,9.610114621732574,11.279568672180176,0.7204630232630064,47744
sdep_1216_meqpm2pyr_50m,Eks_Main,8.92077350616455,10.701437723116046,15.34622573852539,1.678332477178288,102245
sdep_1216_meqpm2pyr_50m,Gud_Main,11.291328430175781,18.064995250534317,21.834060668945312,2.7798472198965514,105275
sdep_1216_meqpm2pyr_50m,Mod_Main,8.92077350616455,10.3945953575086,13.474735260009766,1.3986038352469599,152332
sdep_1216_meqpm2pyr_50m,Sam_Main,10.854647636413574,13.432000581949,15.595757484436035,1.085547937868159,94510
sdep_1216_meqpm2pyr_50m,Usk_Main,15.845290184020996,18.23980270336625,21.023080825805664,1.8809799245445138,18329
sdep_1216_meqpm2pyr_50m,Ynd_Main,17.966312408447266,20.569015216571717,24.14223289489746,1.542043443735411,47744
ndep_2030_meqpm2pyr_50m,Eks_Main,11.420413970947266,14.258283309217473,19.129194259643555,3.3716459853763894,102284
ndep_2030_meqpm2pyr_50m,Gud_Main,14.989293098449707,17.54809190216101,20.699501037597656,2.45078218368493,105275
ndep_2030_meqpm2pyr_50m,Mod_Main,10.920770645141602,13.84966398025884,17.773019790649414,3.145133555554904,152372
ndep_2030_meqpm2pyr_50m,Sam_Main,14.13276195526123,21.98893635594117,23.197715759277344,2.7463545568115264,94510
ndep_2030_meqpm2pyr_50m,Usk_Main,22.198429107666016,22.19842701456708,22.198429107666016,2.093098935063154e-06,18329
ndep_2030_meqpm2pyr_50m,Ynd_Main,23.126338958740234,23.126340482573728,23.126338958740234,1.5238334931666486e-06,47744
ndep_1216_meqpm2pyr_50m,Eks_Main,38.61527633666992,44.088874761602035,59.029266357421875,5.294016786733512,102245
